case_name,regime,variant,k,case_seed,scenario,method,method_seed,f_found,f_oracle,gap,recovered,oracle_verified,allocation,spend_fraction,n_function_evals,wall_time_s,censored,timestamp,censor_reason
Study_linear_k15_s15,convex,linear,15,15,Scenario 01,slsqp,15,87.61639752825201,87.61639357310756,-3.955144450173975e-06,True,True,"[4.212449403323772e-07, 3.0432519034928684e-07, 4.273543212308552e-07, 3.5073871007830815e-07, 3.6039455983239953e-07, 4.2341741205751507e-07, 3.3327647008638914e-07, 3.7354982003704153e-07, 4.4926138629754524e-07, 4.545797769156565e-07, 4.0344498307724685e-07, 2.9178185045328986e-07, 99.99999455339751, 4.513385667683338e-07, 4.0189449976738556e-07]",1.0,3556.0,17.896775499975774,False,2026-07-23T20:45:26+00:00,
Study_linear_k15_s15,convex,linear,15,15,Scenario 03,basin_hopping,15,87.73309237959317,87.733092311745,-6.784817685456801e-08,True,True,"[1.156176626551585e-08, 1.190230626269674e-11, 3.381319512648866e-08, 8.860636677898828e-09, 4.090703910415416e-08, 5.1199308149259474e-08, 1.1942606744521099e-09, 6.042106426145251e-08, 1.288567899142178e-08, 1.3578352102241464e-07, 5.457859957671211e-08, 0.0, 99.99999954270098, 2.1052008898426818e-08, 2.5030051309269986e-08]",1.0,848.0,5.542345099966042,False,2026-07-23T20:45:28+00:00,
Study_linear_k15_s15,convex,linear,15,15,Scenario 01,genetic_algorithm,15,84.76624199558199,87.61639357310756,2.8501515775255655,False,True,"[0.042376218674006316, 6.088182518673582e-05, 4.832165179389577, 0.0, 0.0029774311530414077, 0.0, 0.0, 0.5383302277214094, 10.64932376421691, 23.94204458785193, 2.0850775205651244, 0.6693135942444266, 51.84201880456033, 5.3962626314804325, 4.915831761940648e-05]",0.9999999999999999,3050.0,16.45840970001882,False,2026-07-23T20:45:28+00:00,
Study_linear_k15_s16,convex,linear,15,16,Scenario 01,basin_hopping,16,85.23372909198456,85.23372755841888,-1.5335656797788033e-06,True,True,"[1.9339053460524243e-07, 1.509725049386099e-07, 1.7743039572240422e-07, 99.9999977322068, 1.377152818265368e-07, 1.8078572260070262e-07, 1.730026392507934e-07, 1.239962644285168e-07, 1.5208460608787702e-07, 1.573256972366413e-07, 1.4103088641301636e-07, 2.0037207893569406e-07, 1.4738943568472464e-07, 1.842964006169926e-07, 1.4800075171960756e-07]",1.0,898.0,4.8616225000005215,False,2026-07-23T20:45:33+00:00,
Study_linear_k15_s15,convex,linear,15,15,Scenario 02,slsqp,15,87.67474683048832,87.67474294242628,-3.8880620394365906e-06,True,True,"[4.129608968307985e-07, 2.9817575547272956e-07, 4.1841937584081437e-07, 3.432577193948106e-07, 3.5290682179737263e-07, 4.147961154309108e-07, 3.257003695939019e-07, 3.6746967367936915e-07, 4.4023289753053437e-07, 4.4501392197868973e-07, 3.9451355393104673e-07, 2.855524509501987e-07, 99.99999464869599, 4.588650099567015e-07, 3.934394448299862e-07]",1.0,3496.0,19.450947600009385,False,2026-07-23T20:45:33+00:00,
Study_linear_k15_s15,convex,linear,15,15,Scenario 02,genetic_algorithm,15,84.8245913649007,87.67474294242628,2.8501515775255797,False,True,"[0.042376218674006316, 6.088182518673582e-05, 4.832165179389577, 0.0, 0.0029774311530414077, 0.0, 0.0, 0.5383302277214094, 10.64932376421691, 23.94204458785193, 2.0850775205651244, 0.6693135942444266, 51.84201880456033, 5.3962626314804325, 4.915831761940648e-05]",0.9999999999999999,3050.0,17.94297380000353,False,2026-07-23T20:45:38+00:00,
Study_linear_k15_s15,convex,linear,15,15,Scenario 03,slsqp,15,87.73309276977852,87.733092311745,-4.580335257742263e-07,True,True,"[4.9939305139809176e-08, 3.674111085827429e-08, 5.162892510039352e-08, 4.241782244715506e-08, 4.351066969362188e-08, 5.12244986107617e-08, 4.036713714465885e-08, 4.5196900785182044e-08, 5.43823996139731e-08, 5.5009818559968613e-08, 4.868323836971586e-08, 3.519713386436042e-08, 99.99999934140943, 5.576976899087713e-08, 4.852184663746779e-08]",1.0000000000000002,3250.0,19.32814930001041,False,2026-07-23T20:45:39+00:00,
Study_linear_k15_s16,convex,linear,15,16,Scenario 02,basin_hopping,16,85.37154948156538,85.37154765084709,-1.8307182898524843e-06,True,True,"[2.3102001620465305e-07, 1.799015176677696e-07, 2.1117466198239744e-07, 99.99999729303963, 1.6430023881711394e-07, 2.1569684034912097e-07, 2.0666520694767082e-07, 1.4810621316138275e-07, 1.8121468009886844e-07, 1.8766533492279118e-07, 1.682635653393699e-07, 2.402608701440229e-07, 1.7580152505243925e-07, 2.1987490531121634e-07, 1.770148044143697e-07]",1.0000000000000002,901.0,5.124013900000136,False,2026-07-23T20:45:43+00:00,
Study_linear_k15_s15,convex,linear,15,15,Scenario 03,genetic_algorithm,15,84.88294073421943,87.733092311745,2.8501515775255655,False,True,"[0.042376218674006316, 6.088182518673582e-05, 4.832165179389577, 0.0, 0.0029774311530414077, 0.0, 0.0, 0.5383302277214094, 10.64932376421691, 23.94204458785193, 2.0850775205651244, 0.6693135942444266, 51.84201880456033, 5.3962626314804325, 4.915831761940648e-05]",0.9999999999999999,3050.0,17.656954400008544,False,2026-07-23T20:45:44+00:00,
Study_linear_k15_s16,convex,linear,15,16,Scenario 01,slsqp,16,85.233730973078,85.23372755841888,-3.4146591190165054e-06,True,True,"[4.298460119875362e-07, 3.357312884663334e-07, 3.942410218787905e-07, 99.99999495027622, 3.0690379792475503e-07, 4.0276481769526353e-07, 3.8536616297146025e-07, 2.7670423711309224e-07, 3.3824742096043204e-07, 3.5109425455678104e-07, 3.140100967124059e-07, 4.46337563700763e-07, 3.2790444030343254e-07, 4.108087947823298e-07, 3.297638842808578e-07]",1.0000000000000002,3436.0,19.151447599986568,False,2026-07-23T20:45:48+00:00,
Study_linear_k15_s16,convex,linear,15,16,Scenario 03,basin_hopping,16,85.50936941371094,85.5093677432753,-1.6704356369245943e-06,True,True,"[2.1282294389854788e-07, 1.6355044571899662e-07, 1.923023889447671e-07, 99.99999753163478, 1.4955953617076238e-07, 1.9617251403895645e-07, 1.877966915726847e-07, 1.3439513867997897e-07, 1.6495379674681583e-07, 1.7056771384774468e-07, 1.5292663470367715e-07, 2.22899105779159e-07, 1.5969868212360687e-07, 2.0005883780464387e-07, 1.606607744934903e-07]",1.0,883.0,4.584458399971481,False,2026-07-23T20:45:49+00:00,
Study_linear_k15_s16,convex,linear,15,16,Scenario 01,genetic_algorithm,16,81.73601466717118,85.23372755841888,3.4977128912477014,False,True,"[2.2988780225060053, 0.3137044264705155, 4.983089112147151, 40.7163960647638, 0.05421009103591862, 1.5299684847597121, 2.9032510119875043, 0.0, 0.5165971299360541, 0.0, 0.8581860680494593, 39.506539026058206, 0.0, 5.205058534460658, 1.114122027825034]",1.0000000000000002,3050.0,16.793329400010407,False,2026-07-23T20:45:50+00:00,
Study_linear_k15_s16,convex,linear,15,16,Scenario 02,slsqp,16,85.37155069783425,85.37154765084709,-3.046987160360004e-06,True,True,"[3.8606023623358433e-07, 2.9787300364360337e-07, 3.505171956668106e-07, 99.99999549837929, 2.721259616110817e-07, 3.5740611037525597e-07, 3.419278583153726e-07, 2.44909802006054e-07, 3.0032412277387397e-07, 3.121562773612656e-07, 2.787039740530093e-07, 4.1131976726288865e-07, 2.908407547791134e-07, 3.643695071880768e-07, 2.930861334852661e-07]",1.0,3381.0,18.444373500009533,False,2026-07-23T20:45:52+00:00,
Study_linear_k15_s17,convex,linear,15,17,Scenario 01,basin_hopping,17,87.43204877328311,87.43204597330269,-2.799980421741566e-06,True,True,"[3.24858471276761e-07, 2.8833645492906534e-07, 2.759183304596082e-07, 3.640285042411068e-07, 3.450716464697301e-07, 2.212244631172933e-07, 3.7241368754078736e-07, 99.99999594292886, 2.6359608460396164e-07, 2.2145683171007912e-07, 2.5029693676404094e-07, 3.0802574432328363e-07, 2.712425227308397e-07, 2.541471133883699e-07, 2.964543151985619e-07]",0.9999999999999997,902.0,5.513128700025845,False,2026-07-23T20:45:56+00:00,
Study_linear_k15_s16,convex,linear,15,16,Scenario 02,genetic_algorithm,16,81.87383475959939,85.37154765084709,3.4977128912477014,False,True,"[2.2988780225060053, 0.3137044264705155, 4.983089112147151, 40.7163960647638, 0.05421009103591862, 1.5299684847597121, 2.9032510119875043, 0.0, 0.5165971299360541, 0.0, 0.8581860680494593, 39.506539026058206, 0.0, 5.205058534460658, 1.114122027825034]",1.0000000000000002,3050.0,17.00886250002077,False,2026-07-23T20:45:56+00:00,
Study_linear_k15_s17,convex,linear,15,17,Scenario 02,basin_hopping,17,87.84238508946244,87.84238359526584,-1.4941965957859793e-06,True,True,"[1.7345906676161708e-07, 1.5413351918635e-07, 1.4760713647253498e-07, 1.9461238888743462e-07, 1.8487630401383656e-07, 1.1833091306413115e-07, 1.9562387725778792e-07, 99.99999783399183, 1.4124874792001593e-07, 1.1849436630133245e-07, 1.341536529404199e-07, 1.6405286237540235e-07, 1.4511013214975255e-07, 1.3595391106392073e-07, 1.5835129070582346e-07]",1.0,892.0,17.127941599988844,False,2026-07-23T20:46:14+00:00,
Study_linear_k15_s16,convex,linear,15,16,Scenario 03,slsqp,16,85.50936990484621,85.5093677432753,-2.1615709044908726e-06,True,True,"[2.737612545327409e-07, 2.1185389931003178e-07, 2.493972046221714e-07, 99.99999680493758, 1.9365749784001353e-07, 2.542096412896833e-07, 2.435050240559641e-07, 1.7449308487703995e-07, 2.1355940958075143e-07, 2.2118192428492597e-07, 1.9801860144707868e-07, 2.865758483958763e-07, 2.073181652275486e-07, 2.5899702220123504e-07, 2.0853382781915933e-07]",0.9999999999999999,3515.0,33.845608500007074,False,2026-07-23T20:46:17+00:00,
Study_linear_k15_s16,convex,linear,15,16,Scenario 03,genetic_algorithm,16,82.01165485202762,85.5093677432753,3.497712891247687,False,True,"[2.2988780225060053, 0.3137044264705155, 4.983089112147151, 40.7163960647638, 0.05421009103591862, 1.5299684847597121, 2.9032510119875043, 0.0, 0.5165971299360541, 0.0, 0.8581860680494593, 39.506539026058206, 0.0, 5.205058534460658, 1.114122027825034]",1.0000000000000002,3050.0,37.25905920000514,False,2026-07-23T20:46:25+00:00,
Study_linear_k15_s17,convex,linear,15,17,Scenario 01,slsqp,17,87.43204928157078,87.43204597330269,-3.30826809147311e-06,True,True,"[3.861206741278546e-07, 3.404536211575051e-07, 3.2614659314072655e-07, 4.3027136250401226e-07, 4.0738363690694607e-07, 2.615635813594156e-07, 4.3977367737455577e-07, 99.99999520650574, 3.1120227328022367e-07, 2.6143039077753476e-07, 2.9567759332063163e-07, 3.622017593761521e-07, 3.211231087770032e-07, 3.001557322395741e-07, 3.499902563810142e-07]",1.0,3591.0,49.80018060002476,False,2026-07-23T20:46:39+00:00,
Study_linear_k15_s17,convex,linear,15,17,Scenario 03,basin_hopping,17,88.2527219104379,88.252721217229,-6.932089036126854e-07,True,True,"[1.0848008315234512e-07, 9.825622264532984e-08, 9.427011542231025e-08, 1.2387011524577236e-07, 1.1761594592680352e-07, 7.528484399411978e-08, 1.1677343376719729e-07, 99.99999863105799, 8.967049202538758e-08, 7.535731935217516e-08, 8.51869674241182e-08, 1.0443153386477316e-07, 9.233045976453038e-08, 8.657239806423683e-08, 1.0084207566938681e-07]",1.0,841.0,14.453961800027173,False,2026-07-23T20:46:40+00:00,
Study_linear_k15_s17,convex,linear,15,17,Scenario 01,genetic_algorithm,17,84.17113660598545,87.43204597330269,3.2609093673172396,False,True,"[0.8768853346703573, 0.0014553532993425017, 0.046726897116959105, 28.544622672419994, 9.744014163586307, 7.682868002642668e-05, 17.1904774911278, 36.59215562179986, 1.8806014945610363, 0.0, 0.034747847585056564, 4.026428189846325, 0.018983512424515205, 0.006197627270728798, 1.0366269656116505]",0.9999999999999994,3050.0,47.891359200002626,False,2026-07-23T20:46:40+00:00,
Study_linear_k15_s18,convex,linear,15,18,Scenario 01,basin_hopping,18,85.65978724447044,85.65978536853734,-1.875933094197535e-06,True,True,"[1.8722711364594852e-07, 1.8041834896842917e-07, 1.829438887618604e-07, 2.4235252844643894e-07, 99.99999707186657, 2.3951593649441355e-07, 2.4028776618324836e-07, 1.6606803404708105e-07, 2.259182929943678e-07, 2.0614118801224528e-07, 1.6302752531515027e-07, 2.132700206837804e-07, 2.4881434653166866e-07, 1.9207346380405287e-07, 2.400749663979069e-07]",1.0,857.0,13.747022199968342,False,2026-07-23T20:46:54+00:00,
Study_linear_k15_s17,convex,linear,15,17,Scenario 02,slsqp,17,87.84238676221568,87.84238359526584,-3.1669498383735117e-06,True,True,"[3.6588556707665216e-07, 3.270119608287033e-07, 3.129912358669381e-07, 4.1260886625615076e-07, 3.9230421043240943e-07, 2.5096984551593925e-07, 4.1454913412093576e-07, 99.99999540908779, 2.992803908342532e-07, 2.510761451822434e-07, 2.8400612055170985e-07, 3.4833351084913663e-07, 3.076939365637557e-07, 2.8831164280193537e-07, 3.3588965353053187e-07]",1.0,3449.0,60.506122899998445,False,2026-07-23T20:46:56+00:00,
Study_linear_k15_s17,convex,linear,15,17,Scenario 02,genetic_algorithm,17,84.58147422794862,87.84238359526584,3.2609093673172254,False,True,"[0.8768853346703573, 0.0014553532993425017, 0.046726897116959105, 28.544622672419994, 9.744014163586307, 7.682868002642668e-05, 17.1904774911278, 36.59215562179986, 1.8806014945610363, 0.0, 0.034747847585056564, 4.026428189846325, 0.018983512424515205, 0.006197627270728798, 1.0366269656116505]",0.9999999999999994,3050.0,51.23000440001488,False,2026-07-23T20:47:05+00:00,
Study_linear_k15_s17,convex,linear,15,17,Scenario 03,slsqp,17,88.25272199885107,88.252721217229,-7.816220772838278e-07,True,True,"[1.09874427300124e-07, 1.0106149788364209e-07, 1.1563178707770569e-07, 1.2801625256135037e-07, 1.2018286709302085e-07, 9.06320379716093e-08, 1.3182690915374778e-07, 99.99999845328534, 1.0511836585684487e-07, 8.646968007768521e-08, 1.0539544976393e-07, 1.2297779548778484e-07, 1.1273165004762768e-07, 1.0275232519674112e-07, 1.140436106369311e-07]",1.0,3248.0,52.309514500026125,False,2026-07-23T20:47:09+00:00,
Study_linear_k15_s18,convex,linear,15,18,Scenario 02,basin_hopping,18,86.04309409812018,86.04309398554304,-1.1257714049861534e-07,True,True,"[2.0722688785968633e-09, 9.013646683367516e-09, 4.414321363491955e-09, 1.1453661399697599e-07, 99.99999959303555, 4.0462643469905204e-08, 1.8185218398131608e-08, 0.0, 3.944103882495941e-08, 1.3094650705206486e-07, 1.01925755386478e-08, 1.866950075230439e-09, 0.0, 0.0, 3.5832671869088036e-08]",1.0,845.0,11.614542600000277,False,2026-07-23T20:47:17+00:00,
Study_linear_k15_s17,convex,linear,15,17,Scenario 03,genetic_algorithm,17,84.99181184991177,88.252721217229,3.2609093673172254,False,True,"[0.8768853346703573, 0.0014553532993425017, 0.046726897116959105, 28.544622672419994, 9.744014163586307, 7.682868002642668e-05, 17.1904774911278, 36.59215562179986, 1.8806014945610363, 0.0, 0.034747847585056564, 4.026428189846325, 0.018983512424515205, 0.006197627270728798, 1.0366269656116505]",0.9999999999999994,3050.0,44.063239499984775,False,2026-07-23T20:47:23+00:00,
Study_linear_k15_s18,convex,linear,15,18,Scenario 01,slsqp,18,85.65978570232154,85.65978536853734,-3.337842002792968e-07,True,True,"[3.363441660464492e-08, 3.1752269398570654e-08, 3.221595889962045e-08, 4.259950200288231e-08, 99.99999948011738, 4.2185180129616953e-08, 4.226412496598537e-08, 2.9185710987791848e-08, 3.971283004004764e-08, 3.6242727033715867e-08, 2.86725267037275e-08, 3.7477416461323424e-08, 4.822135859971433e-08, 3.331672143057434e-08, 4.240188178510938e-08]",1.0,3237.0,46.40884659998119,False,2026-07-23T20:47:26+00:00,
Study_linear_k15_s18,convex,linear,15,18,Scenario 03,basin_hopping,18,86.42640307427354,86.42640260254873,-4.717248032193311e-07,True,True,"[6.96246608766625e-08, 5.2851038280387374e-08, 7.227148250022392e-08, 8.738609746005978e-08, 99.99999897306763, 9.545928394085987e-08, 8.160654290673924e-08, 5.2795456353009084e-08, 7.409823789506749e-08, 7.545793912159295e-08, 6.268905330413218e-08, 7.076353041918513e-08, 7.853139308133975e-08, 5.8661697119202145e-08, 9.473595144328424e-08]",1.0000000000000002,843.0,10.94361439999193,False,2026-07-23T20:47:34+00:00,
Study_linear_k15_s18,convex,linear,15,18,Scenario 01,genetic_algorithm,18,82.2346928181652,85.65978536853734,3.425092550372142,False,True,"[0.06851633550710445, 0.03718686247725839, 0.23673464183313767, 7.709540960212373, 45.61310353618746, 11.565495352434073, 6.475650958864221, 1.2448608369995897, 0.03360088591972277, 0.6077048233713044, 0.0028160939450001103, 0.24834466404773992, 15.782311994546793, 0.0, 10.37413205365423]",1.0000000000000002,3050.0,41.599546600016765,False,2026-07-23T20:47:36+00:00,
Study_linear_k15_s18,convex,linear,15,18,Scenario 02,slsqp,18,86.04309431932724,86.04309398554304,-3.337842002792968e-07,True,True,"[3.363441660464492e-08, 3.1752269398570654e-08, 3.221595889962045e-08, 4.259950200288231e-08, 99.99999948011738, 4.2185180129616953e-08, 4.226412496598537e-08, 2.9185710987791848e-08, 3.971283004004764e-08, 3.6242727033715867e-08, 2.86725267037275e-08, 3.7477416461323424e-08, 4.822135859971433e-08, 3.331672143057434e-08, 4.240188178510938e-08]",1.0,3238.0,47.51025940000545,False,2026-07-23T20:47:44+00:00,
Study_linear_k15_s19,convex,linear,15,19,Scenario 01,basin_hopping,19,91.4235837582505,91.42358089091267,-2.8673378267285443e-06,True,True,"[2.6547266228595486e-07, 2.2275578903464896e-07, 3.7103442517306584e-07, 3.0043914999228395e-07, 3.634001101303497e-07, 3.226926217408827e-07, 2.435592681589831e-07, 3.5333965343457007e-07, 99.99999561318536, 2.826348516780801e-07, 2.7666483580806647e-07, 3.322289504408028e-07, 3.434455707943973e-07, 3.4529288481618827e-07, 3.6385386221986154e-07]",1.0000000000000002,849.0,18.159691599954385,False,2026-07-23T20:47:54+00:00,
Study_linear_k15_s18,convex,linear,15,18,Scenario 02,genetic_algorithm,18,82.6180014351709,86.04309398554304,3.425092550372142,False,True,"[0.06851633550710445, 0.03718686247725839, 0.23673464183313767, 7.709540960212373, 45.61310353618746, 11.565495352434073, 6.475650958864221, 1.2448608369995897, 0.03360088591972277, 0.6077048233713044, 0.0028160939450001103, 0.24834466404773992, 15.782311994546793, 0.0, 10.37413205365423]",1.0000000000000002,3050.0,48.960393899993505,False,2026-07-23T20:47:59+00:00,
Study_linear_k15_s18,convex,linear,15,18,Scenario 03,slsqp,18,86.42640320030631,86.42640260254873,-5.977575767701637e-07,True,True,"[8.795444154280357e-08, 6.701925246925805e-08, 9.162174927197957e-08, 1.107915945945575e-07, 99.99999869866224, 1.2082886409050032e-07, 1.0343604449356986e-07, 6.693942812871567e-08, 9.39097509747249e-08, 9.563758826990648e-08, 7.949152066394061e-08, 8.969861785124805e-08, 9.953860661634208e-08, 7.437539029455171e-08, 1.2009491300570656e-07]",0.9999999999999999,3234.0,52.94547949999105,False,2026-07-23T20:48:10+00:00,
Study_linear_k15_s19,convex,linear,15,19,Scenario 02,basin_hopping,19,91.71488334229814,91.71487953644608,-3.8058520601680357e-06,True,True,"[3.5072461893923987e-07, 2.9628590217003067e-07, 5.017352626815081e-07, 3.9748127340925963e-07, 4.813779697694618e-07, 4.2688646559538006e-07, 3.2378408895246945e-07, 4.686607009330212e-07, 99.99999417320505, 3.7465756546673363e-07, 3.667678161822386e-07, 4.412721576696775e-07, 4.5417990488960173e-07, 4.5961325756851505e-07, 4.833679668264179e-07]",1.0000000000000002,863.0,13.736621399992146,False,2026-07-23T20:48:13+00:00,
Study_linear_k15_s18,convex,linear,15,18,Scenario 03,genetic_algorithm,18,83.00131005217659,86.42640260254873,3.425092550372142,False,True,"[0.06851633550710445, 0.03718686247725839, 0.23673464183313767, 7.709540960212373, 45.61310353618746, 11.565495352434073, 6.475650958864221, 1.2448608369995897, 0.03360088591972277, 0.6077048233713044, 0.0028160939450001103, 0.24834466404773992, 15.782311994546793, 0.0, 10.37413205365423]",1.0000000000000002,3050.0,52.78035449999152,False,2026-07-23T20:48:19+00:00,
